"tournament_slug","tournament_id","name","region"
"ultraliga_spring_2023","109539822190865259","Illuminar Gaming","Ultraliga"
"lcs_spring_2020","103462439438682788","Golden Guardians","LCS"
"european_masters_summer_2022_play_ins","108746545967156991","Bisons","SuperLiga"
"tcl_winter_2022","107566408953200568","Dark Passage","TCL"
"pcs_spring_2022","107693721179065689","CTBC Flying Oyster","PCS"
"pcs_spring_2022","107693721179065689","Beyond Gaming","PCS"
"lco_split_1_2022","107439320897210747","The Chiefs","LCO"
"lco_split_1_2023","109675619694467439","Dire Wolves","LCO"
"lck_academy_01_2022","108256075285852973","DRX Academy","LCK Academy"
"lrs_closing_2023","110372454557117766","EBRO","South Regional League"
"ebl_summer_2023","110418013822985087","Valiance PRO GAME","Esports Balkan League"
"ljl_spring_2020","103540397353089204","DetonatioN FocusMe","LJL"
"eu_masters_summer_2020","104727755399361381","CR4ZY","Esports Balkan League"
"msi_2023","110198981276611770","G2 Esports","LEC"
"ljl_academy_2022","108216929091956060","SG Academy","LJL Academy"
"ljl_summer_2021","106269757536651711","DetonatioN FocusMe","LJL"
"ljl_summer_2021","106269757536651711","Sengoku Gaming","LJL"
"worlds_2020","104841804583318464","Beijing JDG Intel Esports Club","LPL"
"pg_nationals_spring_2023","109539799647393670","GGEsports","PG Nationals"
"lcl_spring_2022","107417471555810057","CTRL PLAY Team","LCL"
"nacl_spring_2023","109518697660746274","FLY FAM","LCS Challengers"
"lck_challengers_summer_2023","110378429156980338","T1 Esports Academy","LCK Challengers"
"pcs_summer_2023","110423696147088301","PSG Talon","PCS"
"esports_balkan_league_spring_2021","105596416963238709","Zero Tenacity","Esports Balkan League"
"european_masters_spring_2022_play_ins","107893136888836553","Barça Esports","SuperLiga"
"esports_balkan_league_spring_2022","107468404707086558","Split Raiders","Esports Balkan League"
"prime_league_summer_2023","110343648526792583","Schalke 04 Esports","LEC"
"lfl_summer_2023","110424922266960422","LDLC OL","La Ligue Française"
"greek_legends_league_summer_2022","108171529103782009","Gamespace Mediterranean College Esports","Greek Legends League"
"lfl_spring_2023","109467129925344897","Solary","La Ligue Française"
"lrn_closing_2023","110372140231846916","Bandits Gaming","North Regional League"
"lck_spring_2022","107418445247362001","OKSavingsBank BRION","LCK"
"tcl_summer_2020","104248884617992857","Fenerbahçe Espor","TCL"
"cblol_academy_split_2_2022","108211948453261786","Liberty Academy","CBLOL Academy"
"pg_nationals_summer_2023","110444946767792846","ENEMI3S","PG Nationals"
"cblol_split_2_2020","104202471497759152","paiN Gaming","CBLOL"
"lck_challengers_spring_2023","109625523800645158","DRX Challengers","LCK Challengers"
"ultraliga_summer_2022","108171991239909862","AGO Rogue","Ultraliga"
"cblol_academy_split_1_2021","105562692792011783","KaBuM! Academy","CBLOL Academy"
"cblol_academy_split_1_2021","105562692792011783","FURIA Academy","CBLOL Academy"
"superliga_spring_2022","107468241207873310","Giants","SuperLiga"
"european_masters_summer_2022_main_event","108746562333593659","SK Gaming Prime","Prime League"
"european_masters_summer_2022_main_event","108746562333593659","Schalke 04 Esports","LEC"
"lck_spring_2023","109625152894842837","Kwangdong Freecs","LCK"
"emea_masters_summer_2023","110535609415063567","BK ROG Esports","La Ligue Française"
"emea_masters_summer_2023","110535609415063567","Team GO","La Ligue Française"
"nacl_qualifiers_2_spring_2023","109974742840567627","Maryville University","LCS Challengers"
"worlds_2021","106926282333089592","T1","LCK"
"lfl_2021_summer","106313258182079617","IZIDREAM","La Ligue Française"
"ebl_summer_2023","110418013822985087","SPIKE Syndicate","Esports Balkan League"
"superliga_summer_2023","110349992504762921","UCAM","SuperLiga"
"lec_summer_2023","110429332688604205","KOI","LEC"
"worlds_2020","104841804583318464","Gen.G","LCK"
"ultraliga_spring_2023","109539822190865259","EXEED","Ultraliga"
"lrn_closing_2023","110372140231846916","Descuydado Aucas Esports","North Regional League"
"nlc_summer_2022","108172137675600410","MnM Gaming","NLC"
"ase_2020","105386292089445027","LCS All-Stars","All-Star Event"
"lck_challengers_summer_2023","110378429156980338","DRX Challengers","LCK Challengers"
"nacl_promotion_spring_2023","110138704782649096","FLY FAM","LCS Challengers"
"lec_summer_2022","108176672283976661","Fnatic","LEC"
"nacl_qualifiers_1_spring_2023","109518742310926152","Team Ambition","LCS Challengers Qualifiers"
"european_masters_summer_2021_play_ins","106744065768553123","Karma Clan Esports","Liga Portuguesa"
"european_masters_spring_2022_main_event","107893386210553711","Karmine Corp","La Ligue Française"
"nlc_spring_2022","107417432877679361","Bifrost","NLC"
"elite_series_spring_2023","109467335886224883","The Agency","Elite Series"
"cblol_academy_split_1_2022","107565607659994755","Flamengo Academy","CBLOL Academy"
"lla_closing_2022","108197521933954516","Isurus","LLA"
"nlc_spring_2023","109467209705050129","Riddle Esports","NLC"
"ljl_summer_2022","108231751506773283","Fukuoka SoftBank HAWKS gaming","LJL"
"prime_league_spring_2021","105562556573338448","EURONICS Gaming","Prime League"
"lcl_summer_2021","106269769724268826","Unicorns of Love","LCL"
"msi_2022","107905284983470149","PSG Talon","PCS"
"lfl_2021_spring","105568157420311272","Karmine Corp","La Ligue Française"
"prime_league_spring_2022","107417741193036913","GamerLegion","Prime League"
"cblol_academy_2023_split_1","109523665497010762","FURIA Academy","CBLOL Academy"
"lcs_spring_2023","109517090066605615","CLG","LCS"
"lcs_spring_2023","109517090066605615","Team Liquid Honda","LCS"
"lck_spring_2022","107418445247362001","kt Rolster","LCK"
"ultraliga_spring_2021","105562656842928291","Komil&Friends","Ultraliga"
"ultraliga_summer_2023","110310652404523974","Grypciocraft Esports","Ultraliga"
"lck_challengers_spring_2022","107439257586040014","kt Challengers","LCK Challengers"
"superliga_summer_2023","110349992504762921","Giants","SuperLiga"
"ljl_spring_2021","105562833911566614","Burning Core","LJL"
"lfl_2022_spring","107468370558963709","Team BDS Academy","La Ligue Française"
"prime_league_spring_2022","107417741193036913","PENTA 1860","Prime League"
"esports_balkan_league_summer_2022","108155414582681011","Cyber Wolves Esports","Esports Balkan League"
"nlc_2021_split1","105562790070504659","Tricked Esport","NLC"
"hitpoint_masters_spring_2023","109467357559212289","Inside Games","Hitpoint Masters"
"lec_spring_2022","107417059262120466","SK Gaming","LEC"
"pcs_summer_2020","104372946599464241","ahq eSports Club","PCS"
"lcs_summer_2020","104174992692075107","100 Thieves","LCS"
"lck_academy_01_2022","108256075285852973","T1 Rookies","LCK Academy"
"lfl_spring_2023","109467129925344897","BK ROG Esports","La Ligue Française"
"lla_opening_2022","107530554766055254","Team Aze","LLA"
"pg_nationals_summer_2023","110444946767792846","Axolotl Esports","PG Nationals"
"european_masters_summer_2022_play_ins","108746545967156991","White Dragons","Liga Portuguesa"
"lck_challengers_spring_2022","107439257586040014","Gen.G Global Academy","LCK Challengers"
"lcs_lock_in_2021","105522217230238828","Team Liquid Honda","LCS"
"european_masters_summer_2022_play_ins","108746545967156991","Crvena Zvezda Esports","Esports Balkan League"
"cblol_academy_split_1_2022","107565607659994755","Miners Academy","CBLOL Academy"
"superliga_summer_2021","106312505037543791","G2 Arctic","SuperLiga"
"lck_summer_2021","106269654659501670","NongShim REDFORCE","LCK"
"elite_series_spring_2022","107563481236862420","KRC Genk Esports","Elite Series"
"ljl_summer_2020","104169308670244006","V3 Esports","LJL"
"prime_league_spring_2023","109539770333903339","GamerLegion","Prime League"
"lec_season_finals_2023","110848560874526298","EXCEL","LEC"
"pcs_summer_2023","110423696147088301","Deep Cross Gaming","PCS"
"ljl_summer_2022","108231751506773283","AXIZ","LJL"
"ljl_summer_2022","108231751506773283","Crest Gaming Act","LJL"
"lfl_2021_spring","105568157420311272","Team BDS Academy","La Ligue Française"
"hitpoint_masters_summer_2022","108155621258059329","Dark Tigers","Hitpoint Masters"
"cblol_academy_2023_split_2","110413232002702589","INTZ Academy","CBLOL Academy"
"nacl_qualifiers_1_spring_2023","109518742310926152","Lit Esports","LCS Challengers Qualifiers"
"worlds_2021","106926282333089592","DetonatioN FocusMe","LJL"
"lec_spring_2021","105522958532258735","Misfits Gaming","LEC"
"tcl_summer_2022","108197589213750000","Papara SuperMassive ","TCL"
"worlds_2020","104841804583318464","WeiboGaming FAW AUDI","LPL"
"tcl_summer_2022","108197589213750000","Galatasaray Espor","TCL"
"tcl_summer_2022","108197589213750000","5 Ronin","TCL"
"emea_masters_spring_main_2023","110016463793610620","Los Heretics","SuperLiga"
"pg_nationals_summer_2021","106319725617882570","GGEsports","PG Nationals"
"pg_nationals_summer_2021","106319725617882570","MKERS","PG Nationals"
"ultraliga_spring_2021","105562656842928291","Gentlemen's Gaming","Ultraliga"
"arabian_league_summer_2023","110422923164198764","3BL Esports","Arabian League"
"lck_summer_2021","106269654659501670","Gen.G","LCK"
"arabian_league_spring_2023","109545777182748074","Anubis Gaming","Arabian League"
"lec_spring_2020","103462459318635408","MAD Lions","LEC"
"tcl_summer_2021","106269459003590888","Dark Passage","TCL"
"hitpoint_masters_spring_2021","105596516630284353","Inaequalis","Hitpoint Masters"
"lec_spring_2022","107417059262120466","Team BDS","LEC"
"lck_challengers_spring_2021","105562431502825774","NONGSHIM ESPORTS ACADEMY","LCK Challengers"
"pcs_spring_2022","107693721179065689","Deep Cross Gaming","PCS"
"european_masters_summer_2022_main_event","108746562333593659","Unicorns of Love Sexy Edition","Prime League"
"nacl_qualifiers_1_summer_2023","110428603624764603","Mirage Alliance","LCS Challengers Qualifiers"
"nacl_qualifiers_1_summer_2023","110428603624764603","The Cheese Chasers","LCS Challengers Qualifiers"
"hitpoint_masters_summer_2023","110444842958969834","Inside Games","Hitpoint Masters"
"lla_closing_2021","106269744788213905","XTEN Esports","LLA"
"msi_2022","107905284983470149","DenizBank İstanbul Wildcats","TCL"
"lck_challengers_spring_2021","105562431502825774","DK Challengers","LCK Challengers"
"nacl_qualifiers_1_summer_2023","110428603624764603","Komodo","LCS Challengers Qualifiers"
"ebl_spring_2023","109467260897553204","Diamant Esports","Esports Balkan League"
"pcs_summer_2020","104372946599464241","J Team","PCS"
"lec_summer_2021","106269680921022418","Misfits Gaming","LEC"
"tcl_spring_2023","109467188125028146","Dark Passage","TCL"
"greek_legends_league_summer_2021","106295147953460518","Umbra Divinus Gaming","Greek Legends League"
"nacl_qualifiers_1_spring_2023","109518742310926152","ISU Redbirds","LCS Challengers Qualifiers"
"liga_portuguesa_spring_2023","109467367966036144","Boavista F.C","Liga Portuguesa"
"lec_spring_2022","107417059262120466","MAD Lions","LEC"
"lcs_summer_2023","110303581083678395","Evil Geniuses LG","LCS"
"lck_2020_split1","103540363364808496","Kwangdong Freecs","LCK"
"nacl_qualifiers_1_summer_2023","110428603624764603","Young Buffalos","LCS Challengers Qualifiers"
"lla_closing_2021","106269744788213905","Furious Gaming","LLA"
"lco_split_1_2023","109675619694467439","Ground Zero","LCO"
"lpl_summer_2023","110428848766564346","SHANGHAI EDWARD GAMING HYCAN","LPL"
"cblol_academy_split_2_2022","108211948453261786","Rensga Academy","CBLOL Academy"
"pcs_spring_2022","107693721179065689","Frank Esports","PCS"
"prime_league_summer_2021","106305935741165084","GamerLegion","Prime League"
"emea_masters_summer_2023","110535609415063567","Nigma Galaxy","Arabian League"
"pcs_summer_2022","108166997301178190","Meta Falcon Team","PCS"
"elite_series_spring_2023","109467335886224883","KRC Genk Esports","Elite Series"
"lec_winter_2023","109466537705744120","KOI","LEC"
"lco_split_2_2023","109675608880518030","Team Bliss","LCO"
"prime_league_spring_2021","105562556573338448","Mousesports","Prime League"
"pg_nationals_spring_2022","107457033672415830","Atleta Esport","PG Nationals"
"liga_portuguesa_summer_2021","106311748110571694","FTW Esports","Liga Portuguesa"
"lcs_spring_2022","107458367237283414","Dignitas","LCS"
"cblol_academy_split_1_2021","105562692792011783","Liberty Academy","CBLOL Academy"
"msi_2021","105873410870441926","DenizBank İstanbul Wildcats","TCL"
"msi_2021","105873410870441926","Cloud9","LCS"
"lcl_spring_2022","107417471555810057","Unicorns of Love","LCL"
"elite_series_summer_2022","108172713549542364","ION SQUAD","Elite Series"
"ljl_summer_2022","108231751506773283","V3 Esports","LJL"
"european_masters_spring_2022_main_event","107893386210553711","Team BDS Academy","La Ligue Française"
"lck_spring_2022","107418445247362001","Gen.G","LCK"
"nlc_summer_2023","110425082378454783","UniQ Esports","NLC"
"lcs_summer_2023","110303581083678395","100 Thieves","LCS"
"nacl_qualifiers_2_summer_2023","110733838935136200","Aporia","LCS Challengers Qualifiers"
"nacl_qualifiers_1_summer_2023","110428603624764603","Apex Mission Impossible","LCS Challengers Qualifiers"
"eu_masters_summer_2020","104727755399361381","LDLC OL","La Ligue Française"
"lec_summer_2023","110429332688604205","Fnatic","LEC"
"greek_legends_league_spring_2021","105522904800920947","Team Phantasma","Greek Legends League"
"hitpoint_masters_spring_2022","107575089348919003","BRUTE","Hitpoint Masters"
"worlds_2021","106926282333089592","FunPlus Phoenix","LPL"
"worlds_2020","104841804583318464","LGD GAMING","LPL"
"cblol_split_2_2022","108211865716506571","RED Kalunga","CBLOL"
"lla_opening_2022","107530554766055254","Globant Emerald Team","LLA"
"pcs_spring_playoffs_2023","110017385374098523","Impunity Esports","PCS"
"lcs_summer_2023","110303581083678395","Cloud9","LCS"
"nacl_qualifiers_1_summer_2023","110428603624764603","Teamless Revenge","LCS Challengers Qualifiers"
"hitpoint_masters_spring_2022","107575089348919003","Dark Tigers","Hitpoint Masters"
"european_masters_spring_2022_play_ins","107893136888836553","Macko Esports","PG Nationals"
"nacl_qualifiers_1_spring_2023","109518742310926152","Team Fish Taco","LCS Challengers"
"lcl_summer_2021","106269769724268826","One Breath Gaming","LCL"
"lec_spring_2023","109919226376366902","EXCEL","LEC"
"worlds_2020","104841804583318464","DRX","LCK"
"lck_challengers_summer_2021","106308351107145908","kt Challengers","LCK Challengers"
"eu_masters_summer_2020","104727755399361381","K1CK Neosurf","Ultraliga"
"gll_summer_2023","110428723804419399","Team Phantasma","Greek Legends League"
"european_masters_summer_2022_main_event","108746562333593659","Zero Tenacity","Esports Balkan League"
"european_masters_summer_2022_main_event","108746562333593659","Macko Esports","PG Nationals"
"european_masters_summer_2022_main_event","108746562333593659","GameWard","La Ligue Française"
"pcs_summer_playoffs_2023","110847340080101648","CTBC Flying Oyster","PCS"
"tcl_winter_2022","107566408953200568","Info Yatırım Aurora","TCL"
"eu_masters_summer_2020","104727755399361381","LowLandLions","Elite Series"
"lcl_spring_2022","107417471555810057","Dragon Army","LCL"
"ljl_spring_2022","107455808271204256","Burning Core","LJL"
"european_masters_summer_2021_main_event","106748850929174796","PENTA 1860","Prime League"
"emea_masters_summer_2023","110535609415063567","Partizan Esports","Esports Balkan League"
"pg_nationals_summer_2022","108166853206827117","Axolotl Esports","PG Nationals"
"nlc_spring_2023","109467209705050129","UniQ Esports","NLC"
"lpl_summer_2023","110428848766564346","TOP ESPORTS","LPL"
"lpl_regional_finals_2023","110825936250664572","Suzhou LNG Esports","LPL"
"lec_summer_2023","110429332688604205","G2 Esports","LEC"
"ljl_summer_2023","110395308894756789","Burning Core","LJL"
"ljl_spring_2021","105562833911566614","Fukuoka SoftBank HAWKS gaming","LJL"
"tcl_winter_2021","105562822074055437","NASR ESPORTS","TCL"
"lla_opening_2022","107530554766055254","Isurus","LLA"
"prime_league_spring_2023","109539770333903339","Mousesports","Prime League"
"tcl_winter_2021","105562822074055437","5 Ronin","TCL"
"nacl_qualifiers_2_spring_2023","109974742840567627","Supernova","LCS Challengers"
"tcl_summer_2022","108197589213750000","Fenerbahçe Espor","TCL"
"european_masters_spring_2022_main_event","107893386210553711","Team Phantasma","Greek Legends League"
"lla_closing_2023","110411420269584926","Six Karma","LLA"
"esports_balkan_league_summer_2022","108155414582681011","Nexus KTRL","Esports Balkan League"
"cblol_academy_split_1_2021","105562692792011783","RED Academy","CBLOL Academy"
"european_masters_summer_2022_main_event","108746562333593659","Los Heretics","SuperLiga"
"nacl_qualifiers_2_spring_2023","109974742840567627","Team Fish Taco","LCS Challengers"
"esports_balkan_league_summer_2021","106385973090763431","Valiance PRO GAME","Esports Balkan League"
"ultraliga_summer_2022","108171991239909862","Topo Centras Iron Wolves","Ultraliga"
"european_masters_summer_2021_main_event","106748850929174796","HMA Fnatic Rising","NLC"
"nacl_qualifiers_2_summer_2023","110733838935136200","Lit Esports","LCS Challengers Qualifiers"
"european_masters_summer_2022_play_ins","108746545967156991","KRC Genk Esports","Elite Series"
"lcl_spring_2021","105663539171928276","Dragon Army","LCL"
"worlds_2022","108998961191900167","LOUD","CBLOL"
"lcl_spring_2021","105663539171928276","Vega Squadron","LCL"
"lco_split_2_2023","109675608880518030","Ground Zero","LCO"
"pg_nationals_spring_2022","107457033672415830","Esports Empire","PG Nationals"
"pcs_summer_2022","108166997301178190","Beyond Gaming","PCS"
"lcs_summer_2023","110303581083678395","TSM","LCS"
"emea_masters_spring_play_ins_2023","110016413865287161","Anc Outplayed","PG Nationals"
"pg_nationals_spring_2021","105539775517396799","Anc Outplayed","PG Nationals"
"emea_masters_summer_2023","110535609415063567","GTZ Esports","Liga Portuguesa"
"lec_season_finals_2023","110848560874526298","G2 Esports","LEC"
"european-masters-spring-2020","103936903203607374","Team Singularity","NLC"
"pcs_summer_playoffs_2023","110847340080101648","Beyond Gaming","PCS"
"lec_winter_2023","109466537705744120","EXCEL","LEC"
"pg_nationals_spring_2021","105539775517396799","Romulea eSport","PG Nationals"
"worlds_2021","106926282333089592","MAD Lions","LEC"
"european_masters_spring_2021_play_ins","105945560578760612","HMA Fnatic Rising","NLC"
"worlds_2022","108998961191900167","G2 Esports","LEC"
"ljl_summer_2023","110395308894756789","V3 Esports","LJL"
"lcs_lock_in_2021","105522217230238828","Evil Geniuses LG","LCS"
"msi_2021","105873410870441926","Unicorns of Love","LCL"
"nacl_qualifiers_2_summer_2023","110733838935136200","Komodo","LCS Challengers Qualifiers"
"lcs_lock_in_2021","105522217230238828","FlyQuest","LCS"
"european_masters_summer_2022_main_event","108746562333593659","Team BDS Academy","La Ligue Française"
"lcs_lock_in_2022","107458335260330212","CLG","LCS"
"european_masters_summer_2021_play_ins","106744065768553123","White Dragons","Liga Portuguesa"
"lck_regional_finals_2022","108797577868041021","kt Rolster","LCK"
"ase_2020","105386292089445027","LCL-All-Stars","All-Star Event"
"lck_regional_finals_2021","106840590962292347","Liiv SANDBOX","LCK"
"worlds_2022","108998961191900167","TOP ESPORTS","LPL"
"european_masters_summer_2021_main_event","106748850929174796","AGO Rogue","Ultraliga"
"nacl_qualifiers_2_summer_2023","110733838935136200","Team E Turner","LCS Challengers Qualifiers"
"ase_2020","105386292089445027","LEC Legends","All-Star Event"
"european_masters_summer_2021_play_ins","106744065768553123","HMA Fnatic Rising","NLC"
"msi_2023","110198981276611770","Beijing JDG Intel Esports Club","LPL"
"nacl_qualifiers_2_spring_2023","109974742840567627","Mirage Alliance","LCS Challengers Qualifiers"
"msi_2023","110198981276611770","Movistar R7","LLA"
"emea_masters_spring_main_2023","110016463793610620","Orbit Anonymo","Ultraliga"
"ase_2020","105386292089445027","LPL Queue Kings","All-Star Event"
"nacl_qualifiers_2_spring_2023","109974742840567627","Winthrop University","LCS Challengers Qualifiers"
"lla_promotion_2022","108916413227302339","Globant Emerald Team","LLA"
